Date	Home-Team	Away-Team	For	Against	Attendance	Competition	Comp	Comments	Referee	Awarded	Round	Period	
4/10/2010	CD Chivas USA	New York Red Bulls	2	0	12,597	League Game	LGE			As Scored	0	0	
4/10/2010	Chicago Fire	San Jose Earthquakes	1	2	20,276	League Game	LGE			As Scored	0	0	
4/10/2010	FC Dallas 96	Columbus Crew	2	2	10,556	League Game	LGE			As Scored	0	0	
4/10/2010	Houston Dynamo	Los Angeles Galaxy	0	2	16,459	League Game	LGE			As Scored	0	0	
4/10/2010	Kansas City Wizards	Colorado Rapids	1	0	10,228	League Game	LGE			As Scored	0	0	
4/10/2010	Miami FC Blues	Rochester Rhinos	1	1	1,235	League Game	LGE			As Scored	0	0	
4/10/2010	New England Revolution	Toronto FC	4	1	12,798	League Game	LGE			As Scored	0	0	
4/10/2010	Philadephia Union	D.C. United	3	2	34,870	League Game	LGE			As Scored	0	0	
4/10/2010	Real Salt Lake	Seattle Sounders	2	2	19,970	League Game	LGE			As Scored	0	0	
4/11/2010	Austin Aztex	Montreal Impact	2	0	2,642	League Game	LGE			As Scored	0	0	
4/11/2010	Vancouver Whitecaps	NSC Minnesota Stars	2	0	4,934	League Game	LGE			As Scored	0	0	
4/15/2010	Toronto FC	Philadephia Union	2	1	21,978	League Game	LGE			As Scored	0	0	
4/16/2010	Carolina RailHawks	NSC Minnesota Stars	0	1	1,694	League Game	LGE			As Scored	0	0	
4/16/2010	Crystal Palace Baltimore	Tampa Bay Rowdies	0	1	1,029	League Game	LGE			As Scored	0	0	
4/16/2010	Racing Des Gonaives - Haiti	Puerto Rico Islanders	0	2	500	CFU Club Championship	CFU			As Scored	0	0	
4/17/2010	AC St. Louis	Austin Aztex	1	2	5,695	League Game	LGE			As Scored	0	0	
4/17/2010	Charlotte Eagles	Charleston Battery	2	3	910	League Game	LGE			As Scored	0	0	
4/17/2010	D.C. United	Chicago Fire	0	2	18,407	League Game	LGE			As Scored	0	0	
4/17/2010	Houston Dynamo	CD Chivas USA	3	0	14,843	League Game	LGE			As Scored	0	0	
4/17/2010	Los Angeles Galaxy	Real Salt Lake	2	1	20,344	League Game	LGE			As Scored	0	0	
4/17/2010	Miami FC Blues	Vancouver Whitecaps	0	0	100	League Game	LGE			As Scored	0	0	
4/17/2010	New York Red Bulls	FC Dallas 96	2	1	13,667	League Game	LGE			As Scored	0	0	
4/17/2010	Portland Timbers	Rochester Rhinos	1	0	15,418	League Game	LGE			As Scored	0	0	
4/17/2010	Real Maryland Monarchs	Pittsburgh Riverhounds	0	0	100	League Game	LGE			As Scored	0	0	
4/17/2010	Richmond Kickers	Harrisburg City Islanders	2	2	2,417	League Game	LGE			As Scored	0	0	
4/17/2010	San Jose Earthquakes	New England Revolution	2	0	9,082	League Game	LGE			As Scored	0	0	
4/17/2010	Seattle Sounders	Kansas City Wizards	1	0	35,924	League Game	LGE			As Scored	0	0	
4/18/2010	Colorado Rapids	Toronto FC	3	1	9,928	League Game	LGE			As Scored	0	0	
4/18/2010	Puerto Rico Islanders	Racing Des Gonaives - Haiti	3	0	1,300	CFU Club Championship	CFU			As Scored	0	0	
4/21/2010	Puerto Rico Islanders	NSC Minnesota Stars	3	1	2,248	League Game	LGE			As Scored	0	0	
4/22/2010	FC Dallas 96	Seattle Sounders	2	2	8,512	League Game	LGE			As Scored	0	0	
4/22/2010	Portland Timbers	AC St. Louis	3	0	5,893	League Game	LGE			As Scored	0	0	
4/24/2010	CD Chivas USA	San Jose Earthquakes	3	2	14,389	League Game	LGE			As Scored	0	0	
4/24/2010	Charleston Battery	Pittsburgh Riverhounds	0	0	4,221	League Game	LGE			As Scored	0	0	
4/24/2010	Chicago Fire	Houston Dynamo	2	0	11,312	League Game	LGE			As Scored	0	0	
4/24/2010	Columbus Crew	Real Salt Lake	1	0	14,322	League Game	LGE			As Scored	0	0	
4/24/2010	Crystal Palace Baltimore	Puerto Rico Islanders	1	3	1,071	League Game	LGE			As Scored	0	0	
4/24/2010	Fresno Fuego	Hollywood United Hitmen	0	3	100	League Game	LGE			As Scored	0	0	
4/24/2010	Harrisburg City Islanders	Real Maryland Monarchs	0	2	1,433	League Game	LGE			As Scored	0	0	
4/24/2010	Kansas City Wizards	Los Angeles Galaxy	0	0	10,045	League Game	LGE			As Scored	0	0	
4/24/2010	NSC Minnesota Stars	Tampa Bay Rowdies	1	0	2,310	League Game	LGE			As Scored	0	0	
4/24/2010	New England Revolution	Colorado Rapids	1	2	8,142	League Game	LGE			As Scored	0	0	
4/24/2010	New York Red Bulls	Philadephia Union	2	1	15,619	League Game	LGE			As Scored	0	0	
4/24/2010	Richmond Kickers	Charlotte Eagles	0	1	1,279	League Game	LGE			As Scored	0	0	
4/24/2010	Vancouver Whitecaps	AC St. Louis	1	0	4,815	League Game	LGE			As Scored	0	0	
4/25/2010	Montreal Impact	Portland Timbers	1	1	13,034	League Game	LGE			As Scored	0	0	
4/25/2010	Rochester Rhinos	Austin Aztex	2	1	2,819	League Game	LGE			As Scored	0	0	
4/25/2010	Toronto FC	Seattle Sounders	2	0	18,394	League Game	LGE			As Scored	0	0	
4/27/2010	Real Maryland Monarchs	Charleston Battery	0	1	100	League Game	LGE			As Scored	0	0	
4/28/2010	Austin Aztex	Haiti	0	0	4,000	Friendly	FDLY			As Scored	0	0	
4/28/2010	NSC Minnesota Stars	Rochester Rhinos	0	3	627	League Game	LGE			As Scored	0	0	
4/28/2010	Toronto FC	Montreal Impact	2	0	21,346	Canadian Cup	CCup			As Scored	0	0	
4/29/2010	Portland Timbers	Vancouver Whitecaps	2	1	5,808	League Game	LGE			As Scored	0	0	
4/30/2010	Laredo Heat	Rio Grande Valley Bravos	3	1	950	League Game	LGE			As Scored	0	0	
5/1/2010	AC St. Louis	Crystal Palace Baltimore	1	0	2,985	League Game	LGE			As Scored	0	0	
5/1/2010	Charleston Battery	Charlotte Eagles	2	1	3,008	League Game	LGE			As Scored	0	0	
5/1/2010	Chicago Fire	CD Chivas USA	1	1	13,224	League Game	LGE			As Scored	0	0	
5/1/2010	D.C. United	New York Red Bulls	0	2	12,089	League Game	LGE			As Scored	0	0	
5/1/2010	Hollywood United Hitmen	Southern California Seahorses	0	1	276	League Game	LGE			As Scored	0	0	
5/1/2010	Houston Dynamo	Kansas City Wizards	3	0	16,042	League Game	LGE			As Scored	0	0	
5/1/2010	Los Angeles Galaxy	Philadephia Union	3	1	15,453	League Game	LGE			As Scored	0	0	
5/1/2010	Miami FC Blues	Tampa Bay Rowdies	1	1	1,502	League Game	LGE			As Scored	0	0	
5/1/2010	NSC Minnesota Stars	Austin Aztex	1	2	753	League Game	LGE			As Scored	0	0	
5/1/2010	Montreal Impact	Puerto Rico Islanders	1	0	11,554	League Game	LGE			As Scored	0	0	
5/1/2010	New England Revolution	FC Dallas 96	1	1	10,057	League Game	LGE			As Scored	0	0	
5/1/2010	Portland Timbers	Punarenas FC - Costa Rica	1	3	7,478	Friendly	FDLY			As Scored	0	0	
5/1/2010	Real Maryland Monarchs	Richmond Kickers	0	1	907	League Game	LGE			As Scored	0	0	
5/1/2010	Real Salt Lake	Toronto FC	2	1	12,659	League Game	LGE			As Scored	0	0	
5/1/2010	Rochester Rhinos	Carolina RailHawks	1	1	7,124	League Game	LGE			As Scored	0	0	
5/1/2010	San Jose Earthquakes	Colorado Rapids	1	0	8,674	League Game	LGE			As Scored	0	0	
5/1/2010	Seattle Sounders	Columbus Crew	1	1	36,219	League Game	LGE			As Scored	0	0	
5/1/2010	Yakima Reds	Kitsap Pumas	0	4	100	League Game	LGE			As Scored	0	0	
5/2/2010	Pittsburgh Riverhounds	Richmond Kickers	1	1	658	League Game	LGE			As Scored	0	0	
5/5/2010	Colorado Rapids	Los Angeles Galaxy	0	1	9,882	League Game	LGE			As Scored	0	0	
5/5/2010	D.C. United	Kansas City Wizards	2	1	10,038	League Game	LGE			As Scored	0	0	
5/5/2010	Houston Dynamo	FC Dallas 96	0	1	13,231	League Game	LGE			As Scored	0	0	
5/5/2010	New England Revolution	CD Chivas USA	0	4	5,990	League Game	LGE			As Scored	0	0	
5/5/2010	Puerto Rico Islanders	Bayamon FC - Puerto Rico	3	0	300	CFU Club Championship	CFU			As Scored	0	0	
5/5/2010	Vancouver Whitecaps	Montreal Impact	1	1	4,325	Canadian Cup	CCup			As Scored	0	0	
5/7/2010	Charlotte Eagles	Harrisburg City Islanders	2	0	677	League Game	LGE			As Scored	0	0	
5/7/2010	Joe Public - Trinidad	Puerto Rico Islanders	1	1	400	CFU Club Championship	CFU			As Scored	0	0	
5/8/2010	CD Chivas USA	Houston Dynamo	0	2	12,577	League Game	LGE			As Scored	0	0	
5/8/2010	Charleston Battery	Harrisburg City Islanders	3	1	3,226	League Game	LGE			As Scored	0	0	
5/8/2010	Columbus Crew	New England Revolution	3	2	10,197	League Game	LGE			As Scored	0	0	
5/8/2010	FC Dallas 96	D.C. United	1	0	10,323	League Game	LGE			As Scored	0	0	
5/8/2010	Miami FC Blues	Carolina RailHawks	1	1	1,014	League Game	LGE			As Scored	0	0	
5/8/2010	Montreal Impact	NSC Minnesota Stars	2	1	12,265	League Game	LGE			As Scored	0	0	
5/8/2010	Real Salt Lake	Philadephia Union	3	0	14,224	League Game	LGE			As Scored	0	0	
5/8/2010	Richmond Kickers	Real Maryland Monarchs	1	1	1,986	League Game	LGE			As Scored	0	0	
5/8/2010	Rochester Rhinos	AC St. Louis	2	1	1,447	League Game	LGE			As Scored	0	0	
5/8/2010	San Jose Earthquakes	New York Red Bulls	4	0	9,711	League Game	LGE			As Scored	0	0	
5/8/2010	Seattle Sounders	Los Angeles Galaxy	0	4	36,273	League Game	LGE			As Scored	0	0	
5/8/2010	Tampa Bay Rowdies	Austin Aztex	2	2	8,082	League Game	LGE			As Scored	0	0	
5/8/2010	Toronto FC	Chicago Fire	4	1	20,060	League Game	LGE			As Scored	0	0	
5/8/2010	Vancouver Whitecaps	Crystal Palace Baltimore	0	0	4,903	League Game	LGE			As Scored	0	0	
5/9/2010	Jabloteh - Trinidad	Puerto Rico Islanders	0	1	500	CFU Club Championship	CFU			As Scored	0	0	
5/12/2010	Montreal Impact	Toronto FC	0	1	10,737	Canadian Cup	CCup			As Scored	0	0	
5/13/2010	Portland Timbers	Crystal Palace Baltimore	0	1	8,817	League Game	LGE			As Scored	0	0	
5/13/2010	Real Maryland Monarchs	Harrisburg City Islanders	3	2	529	League Game	LGE			As Scored	0	0	
5/13/2010	Real Salt Lake	Houston Dynamo	3	1	12,945	League Game	LGE			As Scored	0	0	
5/14/2010	Carolina RailHawks	Tampa Bay Rowdies	1	2	2,641	League Game	LGE			As Scored	0	0	
5/14/2010	Charlotte Eagles	Pittsburgh Riverhounds	2	1	1,152	League Game	LGE			As Scored	0	0	
5/15/2010	Charleston Battery	Pittsburgh Riverhounds	2	1	4,236	League Game	LGE			As Scored	0	0	
5/15/2010	Columbus Crew	CD Chivas USA	1	0	15,027	League Game	LGE			As Scored	0	0	
5/15/2010	D.C. United	Colorado Rapids	0	1	13,570	League Game	LGE			As Scored	0	0	
5/15/2010	Kansas City Wizards	Chicago Fire	2	2	8,155	League Game	LGE			As Scored	0	0	
5/15/2010	Los Angeles Galaxy	Toronto FC	0	0	20,007	League Game	LGE			As Scored	0	0	
5/15/2010	NSC Minnesota Stars	Miami FC Blues	1	1	1,576	League Game	LGE			As Scored	0	0	
5/15/2010	New England Revolution	San Jose Earthquakes	0	0	13,611	League Game	LGE			As Scored	0	0	
5/15/2010	New York Red Bulls	Seattle Sounders	0	1	17,900	League Game	LGE			As Scored	0	0	
5/15/2010	Philadephia Union	FC Dallas 96	1	1	25,038	League Game	LGE			As Scored	0	0	
5/15/2010	Portland Timbers	AC St. Louis	1	1	10,057	League Game	LGE			As Scored	0	0	
5/15/2010	Vancouver Whitecaps	Montreal Impact	0	0	5,177	League Game	LGE			As Scored	0	0	
5/16/2010	Austin Aztex	Crystal Palace Baltimore	2	1	3,569	League Game	LGE			As Scored	0	0	
5/16/2010	Real Maryland Monarchs	Richmond Kickers	0	2	100	League Game	LGE			As Scored	0	0	
5/18/2010	Senegal	U.S. U-20	0	0	100	Friendly	FDLY			As Scored	0	0	
5/19/2010	Austin Aztex	Tampa Bay Rowdies	3	3	6,051	League Game	LGE			As Scored	0	0	
5/19/2010	Chicago Fire	Paris St. Germain	0	1	9,254	Sister Cities Cup	SCC			As Scored	0	0	
5/19/2010	Portland Timbers	Montreal Impact	0	1	6,573	League Game	LGE			As Scored	0	0	
5/19/2010	Rochester Rhinos	Crystal Palace Baltimore	0	1	4,447	League Game	LGE			As Scored	0	0	
5/19/2010	Vancouver Whitecaps	Toronto FC	0	0	4,928	Canadian Cup	CCup			As Scored	0	0	
5/20/2010	FC Dallas 96	Los Angeles Galaxy	0	1	10,947	League Game	LGE			As Scored	0	0	
5/20/2010	New York Red Bulls	Columbus Crew	1	3	11,940	League Game	LGE			As Scored	0	0	
5/20/2010	South Korea	U.S. U-20	2	0	100	Friendly	FDLY			As Scored	0	0	
5/21/2010	Pittsburgh Riverhounds	Charleston Battery	3	4	962	League Game	LGE			As Scored	0	0	
5/21/2010	Richmond Kickers	Charlotte Eagles	3	1	1,810	League Game	LGE			As Scored	0	0	
5/21/2010	Athletico Mineiro	U.S. U-20	0	0	1	Friendly	FDLY			As Scored	0	0	
5/22/2010	AC St. Louis	Tampa Bay Rowdies	0	3	3,402	League Game	LGE			As Scored	0	0	
5/22/2010	CD Chivas USA	Real Salt Lake	1	2	14,287	League Game	LGE			As Scored	0	0	
5/22/2010	Chicago Fire	Legia Warsaw	0	3	12,234	Sister Cities Cup	SCC			As Scored	0	0	
5/22/2010	Crystal Palace Baltimore	Portland Timbers	0	0	1,106	League Game	LGE			As Scored	0	0	
5/22/2010	Harrisburg City Islanders	Charleston Battery	2	1	1,657	League Game	LGE			As Scored	0	0	
5/22/2010	Houston Dynamo	D.C. United	2	0	24,471	League Game	LGE			As Scored	0	0	
5/22/2010	Miami FC Blues	NSC Minnesota Stars	1	0	1,793	League Game	LGE			As Scored	0	0	
5/22/2010	Real Maryland Monarchs	Charlotte Eagles	0	0	206	League Game	LGE			As Scored	0	0	
5/22/2010	Seattle Sounders	San Jose Earthquakes	0	1	35,953	League Game	LGE			As Scored	0	0	
5/22/2010	Toronto FC	New England Revolution	1	0	20,672	League Game	LGE			As Scored	0	0	
5/22/2010	Vancouver Whitecaps	Rochester Rhinos	2	0	4,996	League Game	LGE			As Scored	0	0	
5/22/2010	SK Lokeren	U.S. U-20	0	1	1	Friendly	FDLY			As Scored	0	0	
5/23/2010	Kansas City Wizards	Columbus Crew	0	1	10,385	League Game	LGE			As Scored	0	0	
5/23/2010	Japan	U.S. U-20	2	1	0	Friendly	FDLY			As Scored	0	0	
5/25/2010	USNT	Czech Republic	2	4	36,218	Friendly	FDLY		Morales, Mauricio	As Scored	0	0	
5/26/2010	Miami FC Blues	Austin Aztex	1	3	1,014	League Game	LGE			As Scored	0	0	
5/26/2010	Montreal Impact	Vancouver Whitecaps	1	1	10,959	Canadian Cup	CCup			As Scored	0	0	
5/26/2010	Puerto Rico Islanders	Carolina RailHawks	1	2	5,077	League Game	LGE			As Scored	0	0	
5/27/2010	Chicago Fire	FC Dallas 96	1	1	12,522	League Game	LGE			As Scored	0	0	
5/27/2010	Tampa Bay Rowdies	NSC Minnesota Stars	3	1	3,886	League Game	LGE			As Scored	0	0	
5/27/2010	Norway	U.S. U-18	1	0	100	Lisbon Tournament	LT		Quiterio, Jose	As Scored	0	0	
5/28/2010	Romania	U.S. U-18	0	1	0	Lisbon Tournament	LT		Capela, Joao	As Scored	0	0	
5/29/2010	Charleston Battery	Real Maryland Monarchs	2	2	3,535	League Game	LGE			As Scored	0	0	
5/29/2010	Colorado Rapids	Seattle Sounders	1	0	18,116	League Game	LGE			As Scored	0	0	
5/29/2010	Columbus Crew	Los Angeles Galaxy	0	2	18,139	League Game	LGE			As Scored	0	0	
5/29/2010	Crystal Palace Baltimore	Austin Aztex	0	2	1,231	League Game	LGE			As Scored	0	0	
5/29/2010	D.C. United	CD Chivas USA	3	2	13,043	League Game	LGE			As Scored	0	0	
5/29/2010	Harrisburg City Islanders	Charlotte Eagles	0	0	1,385	League Game	LGE			As Scored	0	0	
5/29/2010	Houston Dynamo	Philadephia Union	2	3	13,555	League Game	LGE			As Scored	0	0	
5/29/2010	NSC Minnesota Stars	AC St. Louis	3	2	1,562	League Game	LGE			As Scored	0	0	
5/29/2010	New England Revolution	New York Red Bulls	3	2	11,316	League Game	LGE			As Scored	0	0	
5/29/2010	Real Salt Lake	Kansas City Wizards	4	1	15,588	League Game	LGE			As Scored	0	0	
5/29/2010	Richmond Kickers	Pittsburgh Riverhounds	1	3	2,561	League Game	LGE			As Scored	0	0	
5/29/2010	Rochester Rhinos	Vancouver Whitecaps	2	1	7,744	League Game	LGE			As Scored	0	0	
5/29/2010	San Jose Earthquakes	Toronto FC	1	3	10,214	League Game	LGE			As Scored	0	0	
5/29/2010	Tampa Bay Rowdies	Puerto Rico Islanders	2	1	5,023	League Game	LGE			As Scored	0	0	
5/29/2010	USNT	Turkey	2	1	55,407	Friendly	FDLY		Petrescu, Silviu	As Scored	0	0	
5/30/2010	Montreal Impact	Carolina RailHawks	0	2	13,034	League Game	LGE			As Scored	0	0	
6/2/2010	New York Red Bulls	Houston Dynamo	2	1	11,462	League Game	LGE			As Scored	0	0	
6/2/2010	Puerto Rico Islanders	Miami FC Blues	4	2	2,642	League Game	LGE			As Scored	0	0	
6/2/2010	San Jose Earthquakes	Columbus Crew	2	2	8,033	League Game	LGE			As Scored	0	0	
6/2/2010	Toronto FC	Vancouver Whitecaps	0	0	15,176	Canadian Cup	CCup			As Scored	0	0	
6/4/2010	Charleston Battery	Harrisburg City Islanders	1	1	3,324	League Game	LGE			As Scored	0	0	
6/4/2010	Rochester Rhinos	NSC Minnesota Stars	0	0	5,284	League Game	LGE			As Scored	0	0	
6/5/2010	Austin Aztex	Puerto Rico Islanders	2	1	4,218	League Game	LGE			As Scored	0	0	
6/5/2010	Charlotte Eagles	Harrisburg City Islanders	2	1	856	League Game	LGE			As Scored	0	0	
6/5/2010	Chicago Fire	Philadephia Union	2	1	14,658	League Game	LGE			As Scored	0	0	
6/5/2010	Colorado Rapids	Columbus Crew	1	0	14,318	League Game	LGE			As Scored	0	0	
6/5/2010	D.C. United	Real Salt Lake	0	0	15,328	League Game	LGE			As Scored	0	0	
6/5/2010	FC Dallas 96	San Jose Earthquakes	2	0	14,331	League Game	LGE			As Scored	0	0	
6/5/2010	Los Angeles Galaxy	Houston Dynamo	4	1	20,826	League Game	LGE			As Scored	0	0	
6/5/2010	New York Red Bulls	CD Chivas USA	1	0	18,815	League Game	LGE			As Scored	0	0	
6/5/2010	Richmond Kickers	Charleston Battery	3	1	2,037	League Game	LGE			As Scored	0	0	
6/5/2010	Seattle Sounders	New England Revolution	3	0	36,344	League Game	LGE			As Scored	0	0	
6/5/2010	Toronto FC	Kansas City Wizards	0	0	21,583	League Game	LGE			As Scored	0	0	
6/5/2010	USNT	Australia	3	1	100	Friendly	FDLY		Ebrahim, Addul	As Scored	0	0	
6/6/2010	Montreal Impact	Miami FC Blues	1	1	13,034	League Game	LGE			As Scored	0	0	
6/6/2010	Portland Timbers	Carolina RailHawks	1	1	8,119	League Game	LGE			As Scored	0	0	
6/6/2010	Real Maryland Monarchs	Pittsburgh Riverhounds	0	0	560	League Game	LGE			As Scored	0	0	
6/6/2010	Vancouver Whitecaps	Tampa Bay Rowdies	1	0	5,288	League Game	LGE			As Scored	0	0	
6/9/2010	Austin Aztex	Portland Timbers	0	0	3,241	League Game	LGE			As Scored	0	0	
6/9/2010	Chicago Fire	Colorado Rapids	2	2	13,607	League Game	LGE			As Scored	0	0	
6/9/2010	Miami FC Blues	Crystal Palace Baltimore	3	3	1,017	League Game	LGE			As Scored	0	0	
6/9/2010	NSC Minnesota Stars	Montreal Impact	1	0	746	League Game	LGE			As Scored	0	0	
6/9/2010	Real Salt Lake	Los Angeles Galaxy	1	0	19,513	League Game	LGE			As Scored	0	0	
6/9/2010	Vancouver Whitecaps	Carolina RailHawks	1	1	4,941	League Game	LGE			As Scored	0	0	
6/10/2010	Kansas City Wizards	Philadephia Union	2	0	10,167	League Game	LGE			As Scored	0	0	
6/10/2010	Seattle Sounders	D.C. United	2	3	36,146	League Game	LGE			As Scored	0	0	
6/11/2010	Charleston Battery	Richmond Kickers	4	1	3,937	League Game	LGE			As Scored	0	0	
6/11/2010	Harrisburg City Islanders	Pittsburgh Riverhounds	1	1	1,373	League Game	LGE			As Scored	0	0	
6/12/2010	Austin Aztex	Vancouver Whitecaps	1	2	2,841	League Game	LGE			As Scored	0	0	
6/12/2010	Charlotte Eagles	Real Maryland Monarchs	0	2	590	League Game	LGE			As Scored	0	0	
6/12/2010	Miami FC Blues	Portland Timbers	1	0	1,004	League Game	LGE			As Scored	0	0	
6/12/2010	Puerto Rico Islanders	AC St. Louis	0	1	2,098	League Game	LGE			As Scored	0	0	
6/12/2010	Rochester Rhinos	Crystal Palace Baltimore	2	1	6,676	League Game	LGE			As Scored	0	0	
6/12/2010	Tampa Bay Rowdies	Montreal Impact	1	2	4,787	League Game	LGE			As Scored	0	0	
6/12/2010	England	USNT	1	1	38,646	World Cup	WC		Simon, Carlos	As Scored	0	0	
6/15/2010	Carolina RailHawks	Charlotte Eagles	1	0	520	US Open Cup	USOC			As Scored	0	0	
6/15/2010	Central Florida Kraze	Miami FC Blues	1	5	987	US Open Cup	USOC			As Scored	0	0	
6/15/2010	Charleston Battery	CASL Elite	4	2	797	US Open Cup	USOC			As Scored	0	0	
6/15/2010	Dayton Dutch Lions	Rochester Rhinos	0	2	3,127	US Open Cup	USOC	3127		As Scored	0	0	
6/15/2010	Des Moines Menace	AC St. Louis	0	1	2,090	US Open Cup	USOC			As Scored	0	0	
6/15/2010	DFW Tornados	Austin Aztex	0	3	812	US Open Cup	USOC			As Scored	0	0	
6/15/2010	Houston Dynamo	Pachuca - Mexico	2	1	10,400	SuperLiga	SL			As Scored	0	0	
6/15/2010	Kitsap Pumas	Bay Area Ambassadors FC	4	2	504	US Open Cup	USOC			As Scored	0	0	
6/15/2010	Long Island Rough Riders	NY Pancyprian-Freedoms	2	0	250	US Open Cup	USOC	250		As Scored	0	0	
6/15/2010	Portland Timbers	Sonoma County Sol	3	0	2,107	US Open Cup	USOC			As Scored	0	0	
6/15/2010	Reading United AC	Real Maryland Monarchs	1	2	236	US Open Cup	USOC			As Scored	0	0	
6/15/2010	Richmond Kickers	Crystal Palace Baltimore	1	0	1,123	US Open Cup	USOC			As Scored	0	0	
6/15/2010	Tampa Bay Rowdies	Legends FC	3	0	150	US Open Cup	USOC	100		As Scored	0	0	
6/15/2010	Ventura County Fusion	Arizona Sahuaros	1	1	487	US Open Cup	USOC			Awarded on Penalties	0	0	
6/15/2010	Brooklyn Italians	Harrisburg City Islanders	2	4	521	US Open Cup	USOC			As Scored	0	0	
6/15/2010	Kansas City Athletics	NSC Minnesota Stars	2	4	376	US Open Cup	USOC			As Scored	0	0	
6/15/2010	Detroit United SC	Pittsburgh Riverhounds	0	2	237	US Open Cup	USOC			As Scored	0	0	
6/16/2010	Puerto Rico Islanders	Vancouver Whitecaps	1	1	2,122	League Game	LGE			As Scored	0	0	
6/17/2010	Portland Timbers	NSC Minnesota Stars	0	1	8,877	League Game	LGE			As Scored	0	0	
6/18/2010	Slovenia	USNT	2	2	45,573	World Cup	WC		Coulibaly, Koman	As Scored	0	0	
6/19/2010	Austin Aztex	Miami FC Blues	3	1	2,143	League Game	LGE			As Scored	0	0	
6/19/2010	Carolina RailHawks	Crystal Palace Baltimore	1	1	2,821	League Game	LGE			As Scored	0	0	
6/19/2010	Harrisburg City Islanders	Richmond Kickers	0	1	1,713	League Game	LGE			As Scored	0	0	
6/19/2010	NSC Minnesota Stars	Portland Timbers	0	2	1,152	League Game	LGE			As Scored	0	0	
6/19/2010	Pittsburgh Riverhounds	Charlotte Eagles	3	1	651	League Game	LGE			As Scored	0	0	
6/19/2010	Puerto Rico Islanders	Tampa Bay Rowdies	1	0	1,542	League Game	LGE			As Scored	0	0	
6/20/2010	Montreal Impact	Rochester Rhinos	1	1	11,920	League Game	LGE			As Scored	0	0	
6/22/2010	AC St. Louis	NSC Minnesota Stars	1	0	265	US Open Cup	USOC			As Scored	0	0	
6/22/2010	Austin Aztex	Arizona Sahuaros	3	1	812	US Open Cup	USOC			As Scored	0	0	
6/22/2010	Charleston Battery	Carolina RailHawks	2	1	1,409	US Open Cup	USOC			As Scored	0	0	
6/22/2010	Harrisburg City Islanders	Long Island Rough Riders	1	0	457	US Open Cup	USOC			As Scored	0	0	
6/22/2010	Kitsap Pumas	Portland Timbers	1	4	1,205	US Open Cup	USOC			As Scored	0	0	
6/22/2010	Miami FC Blues	Tampa Bay Rowdies	2	1	972	US Open Cup	USOC			As Scored	0	0	
6/22/2010	Richmond Kickers	Real Maryland Monarchs	3	1	1,360	US Open Cup	USOC			As Scored	0	0	
